Realization,Budget,Rank,Source_unit,Ingredient_Class
442,9,2,Wheat::RealV6_小麦_sample10,Wheat
442,9,3,Cassava::RealV6_木薯_sample10,Cassava
442,9,4,Paddy rice::RealV6_稻谷_sample11,Paddy rice
442,9,5,Wheat::RealV6_小麦_sample3,Wheat
442,9,6,Wheat bran::RealV6_小麦麸_sample7,Wheat bran
442,9,7,Paddy rice::RealV6_稻谷_sample1,Paddy rice
442,9,8,Sorghum::RealV6_高粱_sample8,Sorghum
442,9,9,Wheat bran::RealV6_小麦麸_sample6,Wheat bran
442,12,1,Wheat::RealV6_小麦_sample1,Wheat
442,12,2,Wheat::RealV6_小麦_sample10,Wheat
442,12,3,Cassava::RealV6_木薯_sample10,Cassava
442,12,4,Paddy rice::RealV6_稻谷_sample11,Paddy rice
442,12,5,Wheat::RealV6_小麦_sample3,Wheat
442,12,6,Wheat bran::RealV6_小麦麸_sample7,Wheat bran
442,12,7,Paddy rice::RealV6_稻谷_sample1,Paddy rice
442,12,8,Sorghum::RealV6_高粱_sample8,Sorghum
442,12,9,Wheat bran::RealV6_小麦麸_sample6,Wheat bran
442,12,10,Paddy rice::RealV6_稻谷_sample7,Paddy rice
442,12,11,Rice bran::RealV6_米糠_sample3,Rice bran
442,12,12,Wheat::RealV6_小麦_sample8,Wheat
443,3,1,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
443,3,2,Cassava::RealV6_木薯_sample7,Cassava
443,3,3,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
443,6,1,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
443,6,2,Cassava::RealV6_木薯_sample7,Cassava
443,6,3,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
443,6,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
443,6,5,Wheat::RealV6_小麦_sample3,Wheat
443,6,6,Sorghum::RealV6_高粱_sample1,Sorghum
443,9,1,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
443,9,2,Cassava::RealV6_木薯_sample7,Cassava
443,9,3,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
443,9,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
443,9,5,Wheat::RealV6_小麦_sample3,Wheat
443,9,6,Sorghum::RealV6_高粱_sample1,Sorghum
443,9,7,Brown rice::RealV6_糙米_sample5,Brown rice
443,9,8,Barley::RealV6_大麦_sample4,Barley
443,9,9,Barley::RealV6_大麦_sample2,Barley
443,12,1,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
443,12,2,Cassava::RealV6_木薯_sample7,Cassava
443,12,3,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
443,12,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
443,12,5,Wheat::RealV6_小麦_sample3,Wheat
443,12,6,Sorghum::RealV6_高粱_sample1,Sorghum
443,12,7,Brown rice::RealV6_糙米_sample5,Brown rice
443,12,8,Barley::RealV6_大麦_sample4,Barley
443,12,9,Barley::RealV6_大麦_sample2,Barley
443,12,10,Rapeseed cake::RealV6_菜籽饼_sample3,Rapeseed cake
443,12,11,Sorghum::RealV6_高粱_sample7,Sorghum
443,12,12,Rice bran::RealV6_米糠_sample8,Rice bran
444,3,1,Sorghum::RealV6_高粱_sample3,Sorghum
444,3,2,Cassava::RealV6_木薯_sample10,Cassava
444,3,3,Sorghum::RealV6_高粱_sample9,Sorghum
444,6,1,Sorghum::RealV6_高粱_sample3,Sorghum
444,6,2,Cassava::RealV6_木薯_sample10,Cassava
444,6,3,Sorghum::RealV6_高粱_sample9,Sorghum
444,6,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
444,6,5,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
444,6,6,Cassava::RealV6_木薯_sample4,Cassava
444,9,1,Sorghum::RealV6_高粱_sample3,Sorghum
444,9,2,Cassava::RealV6_木薯_sample10,Cassava
444,9,3,Sorghum::RealV6_高粱_sample9,Sorghum
444,9,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
444,9,5,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
444,9,6,Cassava::RealV6_木薯_sample4,Cassava
444,9,7,Barley::RealV6_大麦_sample9,Barley
444,9,8,Paddy rice::RealV6_稻谷_sample3,Paddy rice
444,9,9,Sorghum::RealV6_高粱_sample6,Sorghum
444,12,1,Sorghum::RealV6_高粱_sample3,Sorghum
444,12,2,Cassava::RealV6_木薯_sample10,Cassava
444,12,3,Sorghum::RealV6_高粱_sample9,Sorghum
444,12,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
444,12,5,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
444,12,6,Cassava::RealV6_木薯_sample4,Cassava
444,12,7,Barley::RealV6_大麦_sample9,Barley
444,12,8,Paddy rice::RealV6_稻谷_sample3,Paddy rice
444,12,9,Sorghum::RealV6_高粱_sample6,Sorghum
444,12,10,Brown rice::RealV6_糙米_sample9,Brown rice
444,12,11,Wheat bran::RealV6_小麦麸_sample3,Wheat bran
444,12,12,Sorghum::RealV6_高粱_sample5,Sorghum
445,3,1,Cassava::RealV6_木薯_sample3,Cassava
445,3,2,Rice bran::RealV6_米糠_sample2,Rice bran
445,3,3,Wheat::RealV6_小麦_sample8,Wheat
445,6,1,Cassava::RealV6_木薯_sample3,Cassava
445,6,2,Rice bran::RealV6_米糠_sample2,Rice bran
445,6,3,Wheat::RealV6_小麦_sample8,Wheat
445,6,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
445,6,5,Paddy rice::RealV6_稻谷_sample1,Paddy rice
445,6,6,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
445,9,1,Cassava::RealV6_木薯_sample3,Cassava
445,9,2,Rice bran::RealV6_米糠_sample2,Rice bran
445,9,3,Wheat::RealV6_小麦_sample8,Wheat
445,9,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
445,9,5,Paddy rice::RealV6_稻谷_sample1,Paddy rice
445,9,6,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
445,9,7,Wheat::RealV6_小麦_sample5,Wheat
445,9,8,Barley::RealV6_大麦_sample2,Barley
445,9,9,Sorghum::RealV6_高粱_sample10,Sorghum
445,12,1,Cassava::RealV6_木薯_sample3,Cassava
445,12,2,Rice bran::RealV6_米糠_sample2,Rice bran
445,12,3,Wheat::RealV6_小麦_sample8,Wheat
445,12,4,Paddy rice::RealV6_稻谷_sample8,Paddy rice
445,12,5,Paddy rice::RealV6_稻谷_sample1,Paddy rice
445,12,6,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
445,12,7,Wheat::RealV6_小麦_sample5,Wheat
445,12,8,Barley::RealV6_大麦_sample2,Barley
445,12,9,Sorghum::RealV6_高粱_sample10,Sorghum
445,12,10,Brown rice::RealV6_糙米_sample6,Brown rice
445,12,11,Rice bran::RealV6_米糠_sample7,Rice bran
445,12,12,Sorghum::RealV6_高粱_sample7,Sorghum
446,3,1,Barley::RealV6_大麦_sample6,Barley
446,3,2,Brown rice::RealV6_糙米_sample4,Brown rice
446,3,3,Wheat::RealV6_小麦_sample1,Wheat
446,6,1,Barley::RealV6_大麦_sample6,Barley
446,6,2,Brown rice::RealV6_糙米_sample4,Brown rice
446,6,3,Wheat::RealV6_小麦_sample1,Wheat
446,6,4,Paddy rice::RealV6_稻谷_sample6,Paddy rice
446,6,5,Barley::RealV6_大麦_sample3,Barley
446,6,6,Sorghum::RealV6_高粱_sample9,Sorghum
446,9,1,Barley::RealV6_大麦_sample6,Barley
446,9,2,Brown rice::RealV6_糙米_sample4,Brown rice
446,9,3,Wheat::RealV6_小麦_sample1,Wheat
446,9,4,Paddy rice::RealV6_稻谷_sample6,Paddy rice
446,9,5,Barley::RealV6_大麦_sample3,Barley
446,9,6,Sorghum::RealV6_高粱_sample9,Sorghum
446,9,7,Rapeseed cake::RealV6_菜籽饼_sample10,Rapeseed cake
446,9,8,Barley::RealV6_大麦_sample7,Barley
446,9,9,Sorghum::RealV6_高粱_sample4,Sorghum
446,12,1,Barley::RealV6_大麦_sample6,Barley
446,12,2,Brown rice::RealV6_糙米_sample4,Brown rice
446,12,3,Wheat::RealV6_小麦_sample1,Wheat
446,12,4,Paddy rice::RealV6_稻谷_sample6,Paddy rice
446,12,5,Barley::RealV6_大麦_sample3,Barley
446,12,6,Sorghum::RealV6_高粱_sample9,Sorghum
446,12,7,Rapeseed cake::RealV6_菜籽饼_sample10,Rapeseed cake
446,12,8,Barley::RealV6_大麦_sample7,Barley
446,12,9,Sorghum::RealV6_高粱_sample4,Sorghum
446,12,10,Rice bran::RealV6_米糠_sample9,Rice bran
446,12,11,Wheat bran::RealV6_小麦麸_sample1,Wheat bran
446,12,12,Sorghum::RealV6_高粱_sample1,Sorghum
447,3,1,Wheat::RealV6_小麦_sample1,Wheat
447,3,2,Rapeseed cake::RealV6_菜籽饼_sample2,Rapeseed cake
447,3,3,Rice bran::RealV6_米糠_sample8,Rice bran
447,6,1,Wheat::RealV6_小麦_sample1,Wheat
447,6,2,Rapeseed cake::RealV6_菜籽饼_sample2,Rapeseed cake
447,6,3,Rice bran::RealV6_米糠_sample8,Rice bran
447,6,4,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
447,6,5,Cassava::RealV6_木薯_sample5,Cassava
447,6,6,Cassava::RealV6_木薯_sample4,Cassava
447,9,1,Wheat::RealV6_小麦_sample1,Wheat
447,9,2,Rapeseed cake::RealV6_菜籽饼_sample2,Rapeseed cake
447,9,3,Rice bran::RealV6_米糠_sample8,Rice bran
447,9,4,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
447,9,5,Cassava::RealV6_木薯_sample5,Cassava
447,9,6,Cassava::RealV6_木薯_sample4,Cassava
447,9,7,Barley::RealV6_大麦_sample10,Barley
447,9,8,Cassava::RealV6_木薯_sample1,Cassava
447,9,9,Cassava::RealV6_木薯_sample8,Cassava
447,12,1,Wheat::RealV6_小麦_sample1,Wheat
447,12,2,Rapeseed cake::RealV6_菜籽饼_sample2,Rapeseed cake
447,12,3,Rice bran::RealV6_米糠_sample8,Rice bran
447,12,4,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
447,12,5,Cassava::RealV6_木薯_sample5,Cassava
447,12,6,Cassava::RealV6_木薯_sample4,Cassava
447,12,7,Barley::RealV6_大麦_sample10,Barley
447,12,8,Cassava::RealV6_木薯_sample1,Cassava
447,12,9,Cassava::RealV6_木薯_sample8,Cassava
447,12,10,Sorghum::RealV6_高粱_sample2,Sorghum
447,12,11,Rice bran::RealV6_米糠_sample7,Rice bran
447,12,12,Wheat bran::RealV6_小麦麸_sample4,Wheat bran
448,3,1,Wheat bran::RealV6_小麦麸_sample4,Wheat bran
448,3,2,Wheat bran::RealV6_小麦麸_sample3,Wheat bran
448,3,3,Rice bran::RealV6_米糠_sample8,Rice bran
448,6,1,Wheat bran::RealV6_小麦麸_sample4,Wheat bran
448,6,2,Wheat bran::RealV6_小麦麸_sample3,Wheat bran
448,6,3,Rice bran::RealV6_米糠_sample8,Rice bran
448,6,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
448,6,5,Brown rice::RealV6_糙米_sample1,Brown rice
448,6,6,Cassava::RealV6_木薯_sample3,Cassava
448,9,1,Wheat bran::RealV6_小麦麸_sample4,Wheat bran
448,9,2,Wheat bran::RealV6_小麦麸_sample3,Wheat bran
448,9,3,Rice bran::RealV6_米糠_sample8,Rice bran
448,9,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
448,9,5,Brown rice::RealV6_糙米_sample1,Brown rice
448,9,6,Cassava::RealV6_木薯_sample3,Cassava
448,9,7,Cassava::RealV6_木薯_sample10,Cassava
448,9,8,Barley::RealV6_大麦_sample8,Barley
448,9,9,Wheat::RealV6_小麦_sample9,Wheat
448,12,1,Wheat bran::RealV6_小麦麸_sample4,Wheat bran
448,12,2,Wheat bran::RealV6_小麦麸_sample3,Wheat bran
448,12,3,Rice bran::RealV6_米糠_sample8,Rice bran
448,12,4,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
448,12,5,Brown rice::RealV6_糙米_sample1,Brown rice
448,12,6,Cassava::RealV6_木薯_sample3,Cassava
448,12,7,Cassava::RealV6_木薯_sample10,Cassava
448,12,8,Barley::RealV6_大麦_sample8,Barley
448,12,9,Wheat::RealV6_小麦_sample9,Wheat
448,12,10,Brown rice::RealV6_糙米_sample4,Brown rice
448,12,11,Rice bran::RealV6_米糠_sample7,Rice bran
448,12,12,Sorghum::RealV6_高粱_sample10,Sorghum
449,3,1,Brown rice::RealV6_糙米_sample5,Brown rice
449,3,2,Rice bran::RealV6_米糠_sample6,Rice bran
449,3,3,Paddy rice::RealV6_稻谷_sample1,Paddy rice
449,6,1,Brown rice::RealV6_糙米_sample5,Brown rice
449,6,2,Rice bran::RealV6_米糠_sample6,Rice bran
449,6,3,Paddy rice::RealV6_稻谷_sample1,Paddy rice
449,6,4,Rapeseed cake::RealV6_菜籽饼_sample8,Rapeseed cake
449,6,5,Barley::RealV6_大麦_sample6,Barley
449,6,6,Paddy rice::RealV6_稻谷_sample10,Paddy rice
449,9,1,Brown rice::RealV6_糙米_sample5,Brown rice
449,9,2,Rice bran::RealV6_米糠_sample6,Rice bran
449,9,3,Paddy rice::RealV6_稻谷_sample1,Paddy rice
449,9,4,Rapeseed cake::RealV6_菜籽饼_sample8,Rapeseed cake
449,9,5,Barley::RealV6_大麦_sample6,Barley
449,9,6,Paddy rice::RealV6_稻谷_sample10,Paddy rice
449,9,7,Rapeseed cake::RealV6_菜籽饼_sample6,Rapeseed cake
449,9,8,Wheat::RealV6_小麦_sample5,Wheat
449,9,9,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
449,12,1,Brown rice::RealV6_糙米_sample5,Brown rice
449,12,2,Rice bran::RealV6_米糠_sample6,Rice bran
449,12,3,Paddy rice::RealV6_稻谷_sample1,Paddy rice
449,12,4,Rapeseed cake::RealV6_菜籽饼_sample8,Rapeseed cake
449,12,5,Barley::RealV6_大麦_sample6,Barley
449,12,6,Paddy rice::RealV6_稻谷_sample10,Paddy rice
449,12,7,Rapeseed cake::RealV6_菜籽饼_sample6,Rapeseed cake
449,12,8,Wheat::RealV6_小麦_sample5,Wheat
449,12,9,Wheat bran::RealV6_小麦麸_sample9,Wheat bran
449,12,10,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
449,12,11,Brown rice::RealV6_糙米_sample6,Brown rice
449,12,12,Rice bran::RealV6_米糠_sample8,Rice bran
450,3,1,Wheat::RealV6_小麦_sample3,Wheat
450,3,2,Sorghum::RealV6_高粱_sample1,Sorghum
450,3,3,Sorghum::RealV6_高粱_sample5,Sorghum
450,6,1,Wheat::RealV6_小麦_sample3,Wheat
450,6,2,Sorghum::RealV6_高粱_sample1,Sorghum
450,6,3,Sorghum::RealV6_高粱_sample5,Sorghum
450,6,4,Paddy rice::RealV6_稻谷_sample10,Paddy rice
450,6,5,Paddy rice::RealV6_稻谷_sample2,Paddy rice
450,6,6,Cassava::RealV6_木薯_sample8,Cassava
450,9,1,Wheat::RealV6_小麦_sample3,Wheat
450,9,2,Sorghum::RealV6_高粱_sample1,Sorghum
450,9,3,Sorghum::RealV6_高粱_sample5,Sorghum
450,9,4,Paddy rice::RealV6_稻谷_sample10,Paddy rice
450,9,5,Paddy rice::RealV6_稻谷_sample2,Paddy rice
450,9,6,Cassava::RealV6_木薯_sample8,Cassava
450,9,7,Rice bran::RealV6_米糠_sample3,Rice bran
450,9,8,Brown rice::RealV6_糙米_sample10,Brown rice
450,9,9,Rapeseed cake::RealV6_菜籽饼_sample6,Rapeseed cake
450,12,1,Wheat::RealV6_小麦_sample3,Wheat
450,12,2,Sorghum::RealV6_高粱_sample1,Sorghum
450,12,3,Sorghum::RealV6_高粱_sample5,Sorghum
450,12,4,Paddy rice::RealV6_稻谷_sample10,Paddy rice
450,12,5,Paddy rice::RealV6_稻谷_sample2,Paddy rice
450,12,6,Cassava::RealV6_木薯_sample8,Cassava
450,12,7,Rice bran::RealV6_米糠_sample3,Rice bran
450,12,8,Brown rice::RealV6_糙米_sample10,Brown rice
450,12,9,Rapeseed cake::RealV6_菜籽饼_sample6,Rapeseed cake
450,12,10,Cassava::RealV6_木薯_sample7,Cassava
450,12,11,Rapeseed cake::RealV6_菜籽饼_sample8,Rapeseed cake
450,12,12,Wheat bran::RealV6_小麦麸_sample6,Wheat bran
451,3,1,Rice bran::RealV6_米糠_sample4,Rice bran
451,3,2,Cassava::RealV6_木薯_sample5,Cassava
451,3,3,Wheat::RealV6_小麦_sample9,Wheat
451,6,1,Rice bran::RealV6_米糠_sample4,Rice bran
451,6,2,Cassava::RealV6_木薯_sample5,Cassava
451,6,3,Wheat::RealV6_小麦_sample9,Wheat
451,6,4,Paddy rice::RealV6_稻谷_sample7,Paddy rice
451,6,5,Paddy rice::RealV6_稻谷_sample5,Paddy rice
451,6,6,Barley::RealV6_大麦_sample7,Barley
451,9,1,Rice bran::RealV6_米糠_sample4,Rice bran
451,9,2,Cassava::RealV6_木薯_sample5,Cassava
451,9,3,Wheat::RealV6_小麦_sample9,Wheat
451,9,4,Paddy rice::RealV6_稻谷_sample7,Paddy rice
451,9,5,Paddy rice::RealV6_稻谷_sample5,Paddy rice
451,9,6,Barley::RealV6_大麦_sample7,Barley
451,9,7,Rapeseed cake::RealV6_菜籽饼_sample9,Rapeseed cake
451,9,8,Rice bran::RealV6_米糠_sample8,Rice bran
451,9,9,Cassava::RealV6_木薯_sample9,Cassava
451,12,1,Rice bran::RealV6_米糠_sample4,Rice bran
451,12,2,Cassava::RealV6_木薯_sample5,Cassava
451,12,3,Wheat::RealV6_小麦_sample9,Wheat
451,12,4,Paddy rice::RealV6_稻谷_sample7,Paddy rice
451,12,5,Paddy rice::RealV6_稻谷_sample5,Paddy rice
451,12,6,Barley::RealV6_大麦_sample7,Barley
451,12,7,Rapeseed cake::RealV6_菜籽饼_sample9,Rapeseed cake
451,12,8,Rice bran::RealV6_米糠_sample8,Rice bran
451,12,9,Cassava::RealV6_木薯_sample9,Cassava
451,12,10,Brown rice::RealV6_糙米_sample5,Brown rice
451,12,11,Wheat::RealV6_小麦_sample3,Wheat
451,12,12,Paddy rice::RealV6_稻谷_sample8,Paddy rice
452,3,1,Wheat bran::RealV6_小麦麸_sample1,Wheat bran
452,3,2,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
452,3,3,Wheat::RealV6_小麦_sample5,Wheat
452,6,1,Wheat bran::RealV6_小麦麸_sample1,Wheat bran
452,6,2,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
452,6,3,Wheat::RealV6_小麦_sample5,Wheat
452,6,4,Sorghum::RealV6_高粱_sample8,Sorghum
452,6,5,Brown rice::RealV6_糙米_sample2,Brown rice
452,6,6,Rice bran::RealV6_米糠_sample10,Rice bran
452,9,1,Wheat bran::RealV6_小麦麸_sample1,Wheat bran
452,9,2,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
452,9,3,Wheat::RealV6_小麦_sample5,Wheat
452,9,4,Sorghum::RealV6_高粱_sample8,Sorghum
452,9,5,Brown rice::RealV6_糙米_sample2,Brown rice
452,9,6,Rice bran::RealV6_米糠_sample10,Rice bran
452,9,7,Paddy rice::RealV6_稻谷_sample5,Paddy rice
452,9,8,Cassava::RealV6_木薯_sample2,Cassava
452,9,9,Rice bran::RealV6_米糠_sample2,Rice bran
452,12,1,Wheat bran::RealV6_小麦麸_sample1,Wheat bran
452,12,2,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
452,12,3,Wheat::RealV6_小麦_sample5,Wheat
452,12,4,Sorghum::RealV6_高粱_sample8,Sorghum
452,12,5,Brown rice::RealV6_糙米_sample2,Brown rice
452,12,6,Rice bran::RealV6_米糠_sample10,Rice bran
452,12,7,Paddy rice::RealV6_稻谷_sample5,Paddy rice
452,12,8,Cassava::RealV6_木薯_sample2,Cassava
452,12,9,Rice bran::RealV6_米糠_sample2,Rice bran
452,12,10,Paddy rice::RealV6_稻谷_sample10,Paddy rice
452,12,11,Paddy rice::RealV6_稻谷_sample2,Paddy rice
452,12,12,Rapeseed cake::RealV6_菜籽饼_sample10,Rapeseed cake
453,3,1,Wheat::RealV6_小麦_sample10,Wheat
453,3,2,Brown rice::RealV6_糙米_sample8,Brown rice
453,3,3,Brown rice::RealV6_糙米_sample1,Brown rice
453,6,1,Wheat::RealV6_小麦_sample10,Wheat
453,6,2,Brown rice::RealV6_糙米_sample8,Brown rice
453,6,3,Brown rice::RealV6_糙米_sample1,Brown rice
453,6,4,Rice bran::RealV6_米糠_sample9,Rice bran
453,6,5,Barley::RealV6_大麦_sample6,Barley
453,6,6,Cassava::RealV6_木薯_sample8,Cassava
453,9,1,Wheat::RealV6_小麦_sample10,Wheat
453,9,2,Brown rice::RealV6_糙米_sample8,Brown rice
453,9,3,Brown rice::RealV6_糙米_sample1,Brown rice
453,9,4,Rice bran::RealV6_米糠_sample9,Rice bran
453,9,5,Barley::RealV6_大麦_sample6,Barley
453,9,6,Cassava::RealV6_木薯_sample8,Cassava
453,9,7,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
453,9,8,Paddy rice::RealV6_稻谷_sample4,Paddy rice
453,9,9,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
453,12,1,Wheat::RealV6_小麦_sample10,Wheat
453,12,2,Brown rice::RealV6_糙米_sample8,Brown rice
453,12,3,Brown rice::RealV6_糙米_sample1,Brown rice
453,12,4,Rice bran::RealV6_米糠_sample9,Rice bran
453,12,5,Barley::RealV6_大麦_sample6,Barley
453,12,6,Cassava::RealV6_木薯_sample8,Cassava
453,12,7,Wheat bran::RealV6_小麦麸_sample2,Wheat bran
453,12,8,Paddy rice::RealV6_稻谷_sample4,Paddy rice
453,12,9,Rapeseed cake::RealV6_菜籽饼_sample5,Rapeseed cake
453,12,10,Barley::RealV6_大麦_sample1,Barley
453,12,11,Wheat bran::RealV6_小麦麸_sample7,Wheat bran
453,12,12,Sorghum::RealV6_高粱_sample4,Sorghum
454,3,1,Barley::RealV6_大麦_sample8,Barley
454,3,2,Sorghum::RealV6_高粱_sample10,Sorghum
454,3,3,Wheat::RealV6_小麦_sample3,Wheat
454,6,1,Barley::RealV6_大麦_sample8,Barley
454,6,2,Sorghum::RealV6_高粱_sample10,Sorghum
454,6,3,Wheat::RealV6_小麦_sample3,Wheat
454,6,4,Rice bran::RealV6_米糠_sample10,Rice bran
454,6,5,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
454,6,6,Cassava::RealV6_木薯_sample5,Cassava
454,9,1,Barley::RealV6_大麦_sample8,Barley
454,9,2,Sorghum::RealV6_高粱_sample10,Sorghum
454,9,3,Wheat::RealV6_小麦_sample3,Wheat
454,9,4,Rice bran::RealV6_米糠_sample10,Rice bran
454,9,5,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
454,9,6,Cassava::RealV6_木薯_sample5,Cassava
454,9,7,Paddy rice::RealV6_稻谷_sample9,Paddy rice
454,9,8,Rapeseed cake::RealV6_菜籽饼_sample7,Rapeseed cake
454,9,9,Rapeseed cake::RealV6_菜籽饼_sample4,Rapeseed cake
454,12,1,Barley::RealV6_大麦_sample8,Barley
454,12,2,Sorghum::RealV6_高粱_sample10,Sorghum
454,12,3,Wheat::RealV6_小麦_sample3,Wheat
454,12,4,Rice bran::RealV6_米糠_sample10,Rice bran
454,12,5,Wheat bran::RealV6_小麦麸_sample10,Wheat bran
454,12,6,Cassava::RealV6_木薯_sample5,Cassava
454,12,7,Paddy rice::RealV6_稻谷_sample9,Paddy rice
454,12,8,Rapeseed cake::RealV6_菜籽饼_sample7,Rapeseed cake
454,12,9,Rapeseed cake::RealV6_菜籽饼_sample4,Rapeseed cake
454,12,10,Brown rice::RealV6_糙米_sample10,Brown rice
454,12,11,Wheat bran::RealV6_小麦麸_sample6,Wheat bran
454,12,12,Cassava::RealV6_木薯_sample10,Cassava
455,3,1,Brown rice::RealV6_糙米_sample9,Brown rice
455,3,2,Barley::RealV6_大麦_sample2,Barley
455,3,3,Sorghum::RealV6_高粱_sample9,Sorghum
455,6,1,Brown rice::RealV6_糙米_sample9,Brown rice
455,6,2,Barley::RealV6_大麦_sample2,Barley
455,6,3,Sorghum::RealV6_高粱_sample9,Sorghum
455,6,4,Barley::RealV6_大麦_sample4,Barley
455,6,5,Barley::RealV6_大麦_sample6,Barley
455,6,6,Rice bran::RealV6_米糠_sample3,Rice bran
455,9,1,Brown rice::RealV6_糙米_sample9,Brown rice
455,9,2,Barley::RealV6_大麦_sample2,Barley
455,9,3,Sorghum::RealV6_高粱_sample9,Sorghum
455,9,4,Barley::RealV6_大麦_sample4,Barley
455,9,5,Barley::RealV6_大麦_sample6,Barley
455,9,6,Rice bran::RealV6_米糠_sample3,Rice bran
455,9,7,Paddy rice::RealV6_稻谷_sample4,Paddy rice
455,9,8,Barley::RealV6_大麦_sample9,Barley
455,9,9,Wheat bran::RealV6_小麦麸_sample5,Wheat bran
455,12,1,Brown rice::RealV6_糙米_sample9,Brown rice
455,12,2,Barley::RealV6_大麦_sample2,Barley
455,12,3,Sorghum::RealV6_高粱_sample9,Sorghum
455,12,4,Barley::RealV6_大麦_sample4,Barley
455,12,5,Barley::RealV6_大麦_sample6,Barley
455,12,6,Rice bran::RealV6_米糠_sample3,Rice bran
455,12,7,Paddy rice::RealV6_稻谷_sample4,Paddy rice
455,12,8,Barley::RealV6_大麦_sample9,Barley
455,12,9,Wheat bran::RealV6_小麦麸_sample5,Wheat bran
455,12,10,Sorghum::RealV6_高粱_sample7,Sorghum
455,12,11,Rice bran::RealV6_米糠_sample9,Rice bran
455,12,12,Barley::RealV6_大麦_sample7,Barley
456,3,1,Cassava::RealV6_木薯_sample4,Cassava
456,3,2,Paddy rice::RealV6_稻谷_sample2,Paddy rice
456,3,3,Sorghum::RealV6_高粱_sample2,Sorghum
456,6,1,Cassava::RealV6_木薯_sample4,Cassava
456,6,2,Paddy rice::RealV6_稻谷_sample2,Paddy rice
456,6,3,Sorghum::RealV6_高粱_sample2,Sorghum
456,6,4,Brown rice::RealV6_糙米_sample2,Brown rice
456,6,5,Sorghum::RealV6_高粱_sample8,Sorghum
456,6,6,Wheat bran::RealV6_小麦麸_sample5,Wheat bran
456,9,1,Cassava::RealV6_木薯_sample4,Cassava
456,9,2,Paddy rice::RealV6_稻谷_sample2,Paddy rice
456,9,3,Sorghum::RealV6_高粱_sample2,Sorghum
456,9,4,Brown rice::RealV6_糙米_sample2,Brown rice
456,9,5,Sorghum::RealV6_高粱_sample8,Sorghum
456,9,6,Wheat bran::RealV6_小麦麸_sample5,Wheat bran
456,9,7,Paddy rice::RealV6_稻谷_sample9,Paddy rice
456,9,8,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
456,9,9,Rice bran::RealV6_米糠_sample3,Rice bran
456,12,1,Cassava::RealV6_木薯_sample4,Cassava
456,12,2,Paddy rice::RealV6_稻谷_sample2,Paddy rice
456,12,3,Sorghum::RealV6_高粱_sample2,Sorghum
456,12,4,Brown rice::RealV6_糙米_sample2,Brown rice
456,12,5,Sorghum::RealV6_高粱_sample8,Sorghum
456,12,6,Wheat bran::RealV6_小麦麸_sample5,Wheat bran
456,12,7,Paddy rice::RealV6_稻谷_sample9,Paddy rice
456,12,8,Wheat bran::RealV6_小麦麸_sample8,Wheat bran
456,12,9,Rice bran::RealV6_米糠_sample3,Rice bran
456,12,10,Rapeseed cake::RealV6_菜籽饼_sample1,Rapeseed cake
456,12,11,Wheat bran::RealV6_小麦麸_sample7,Wheat bran
456,12,12,Brown rice::RealV6_糙米_sample8,Brown rice
457,3,1,Rice bran::RealV6_米糠_sample10,Rice bran
457,3,2,Barley::RealV6_大麦_sample2,Barley
